id,prediction
0,0.0
1,0.0
2,0.0
3,0.0
4,266.9901
5,1122.515
6,1969.2683
7,2681.244
8,3174.4119
9,3425.5024
10,3475.3748
11,3358.5615
12,3122.8528
13,2817.235
14,2405.4556
15,1834.7278
16,1182.1382
17,442.5063
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,920.14124
29,1752.8717
30,1545.085
31,2639.7717
32,3570.5598
33,4233.876
34,4600.308
35,4682.778
36,4519.3613
37,4143.0996
38,3593.411
39,2865.6572
40,1971.3514
41,1019.049
42,108.819
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,1144.6064
53,2386.817
54,3566.1482
55,4552.4556
56,5209.875
57,5424.703
58,5101.196
59,4203.6772
60,3501.7957
61,3533.6152
62,3096.8435
63,2384.8027
64,1588.4199
65,792.3905
66,8.525916
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,657.43024
77,1807.391
78,2902.1191
79,3781.2603
80,4325.2046
81,4505.2886
82,4438.42
83,4238.079
84,3913.4172
85,3532.4182
86,3108.11
87,2557.7957
88,1847.4951
89,1143.806
90,5.816493
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,879.5601
101,2067.4307
102,3194.3076
103,4178.779
104,4957.0425
105,5457.3027
106,5705.019
107,5712.748
108,5421.3
109,4827.3887
110,4016.018
111,3072.6455
112,2068.4253
113,1157.5009
114,393.71857
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,783.2671
125,1815.9359
126,2789.8616
127,3568.4504
128,4051.7852
129,4301.422
130,4373.3604
131,4303.3447
132,4106.5054
133,3778.8855
134,3272.2678
135,2604.132
136,1831.3113
137,1075.1322
138,349.80673
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,703.21155
148,1699.4807
149,2489.45
150,2063.3325
151,3280.2642
152,4156.3716
153,4621.678
154,4708.3716
155,4534.7188
156,4147.4487
157,3597.4148
158,2918.969
159,2132.181
160,1337.1359
161,592.56146
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,510.72604
179,1137.328
180,1959.6989
181,2114.9722
182,1969.5692
183,1637.1572
184,1173.5056
185,645.39795
186,116.032234
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,194.27531
197,859.0442
198,1530.3622
199,2107.7192
200,2468.6853
201,2794.4421
202,2942.4058
203,2881.8403
204,2780.6958
205,2462.3188
206,1945.9001
207,1289.5084
208,706.24835
209,360.76205
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,511.4355
223,1148.7483
224,1598.7748
225,1799.314
226,1818.4683
227,1697.1097
228,1484.7252
229,1221.7487
230,935.7924
231,616.52936
232,247.34425
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,49.99955
245,604.7971
246,1085.9261
247,1416.205
248,1460.1569
249,1286.2045
250,1305.1442
251,1501.9055
252,1755.0964
253,1900.641
254,1921.6869
255,1841.6393
256,1615.1255
257,1196.9224
258,696.8493
259,149.99037
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,73.18444
268,865.6243
269,1596.8102
270,939.13446
271,1520.9523
272,1951.428
273,2214.202
274,2316.5708
275,2322.2595
276,2202.1396
277,1952.9883
278,1614.85
279,1199.3069
280,705.68427
281,172.80269
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,34.9798
293,727.1042
294,1436.5089
295,2028.0856
296,2485.11
297,2812.96
298,2935.2412
299,2787.5508
300,1585.8022
301,1645.5265
302,1512.1082
303,1235.1002
304,856.5487
305,430.14545
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,463.07812
317,1164.433
318,1809.043
319,2345.9653
320,2726.516
321,2881.2385
322,2821.0212
323,2576.873
324,2212.705
325,1814.984
326,1428.0605
327,1112.7228
328,904.2858
329,799.9716
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,413.242
342,876.567
343,1240.1014
344,1511.576
345,1695.2728
346,1752.8563
347,1734.8973
348,1646.1462
349,1488.2446
350,1291.6156
351,1032.7062
352,715.50354
353,346.7361
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,414.5179
366,979.0291
367,1509.3278
368,1918.934
369,2175.4314
370,2265.6814
371,2214.9995
372,2070.7346
373,1828.8812
374,1546.1272
375,1246.9174
376,905.5718
377,512.20685
378,40.638554
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,330.44492
389,1189.0432
390,188.8074
391,595.00946
392,966.1815
393,1271.9988
394,1504.1232
395,1654.9753
396,1724.3252
397,1666.883
398,1515.5485
399,1298.6571
400,1038.1885
401,709.26807
402,293.51514
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,672.07153
412,1768.1117
413,2907.9336
414,4025.37
415,4944.4697
416,5548.483
417,5733.42
418,5404.4893
419,4411.6094
420,4690.396
421,4748.2974
422,4192.781
423,3327.3662
424,2342.4995
425,1343.848
426,407.06717
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,883.5827
437,1790.1298
438,2600.3188
439,3292.912
440,3747.4253
441,3920.0254
442,3739.033
443,3275.0193
444,2713.2314
445,2224.0137
446,1859.83
447,1568.1559
448,1328.183
449,1074.8888
450,173.17667
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,438.26953
461,1337.1412
462,2335.7983
463,3244.9026
464,3965.2488
465,4561.518
466,5048.485
467,5291.8813
468,5181.7153
469,4737.289
470,4064.03
471,3258.9204
472,2393.0925
473,1534.6099
474,748.4988
475,85.65366
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,879.76044
485,1960.2579
486,3049.273
487,4044.3013
488,4860.0625
489,5435.468
490,5725.617
491,5701.1084
492,5364.9795
493,4751.9688
494,3950.0073
