id,prediction
0,0.9813352
1,0.9813352
2,1.0947012
3,94.500916
4,347.00815
5,820.4161
6,1822.4164
7,2938.974
8,2863.997
9,2669.3762
10,2141.0771
11,2648.8828
12,2229.4626
13,2297.6194
14,2233.474
15,1657.0499
16,1179.3451
17,686.337
18,269.64783
19,23.165298
20,0.98556143
21,0.9813352
22,0.9813352
23,0.9813352
24,0.9813352
25,0.9813352
26,2.7077532
27,187.18906
28,475.70822
29,1230.4647
30,2015.4751
31,2020.1624
32,2802.07
33,3697.4106
34,3929.2075
35,3162.9304
36,3317.697
37,2858.3364
38,2768.6067
39,2336.177
40,1634.3826
41,864.38446
42,347.96472
43,91.25926
44,1.0614262
45,0.9813352
46,0.9813352
47,0.9813352
48,0.9813352
49,1.0442542
50,32.394005
51,238.10411
52,663.9721
53,1685.2437
54,2497.7415
55,4008.647
56,4584.905
57,4841.205
58,4931.249
59,4493.3057
60,4325.9946
61,3835.453
62,3386.729
63,2222.7095
64,1382.2155
65,660.56445
66,329.43893
67,111.595825
68,1.9861985
69,0.98556143
70,0.9813352
71,0.9813352
72,0.983226
73,1.3578452
74,19.102545
75,144.6964
76,430.32935
77,1061.7783
78,2377.133
79,3716.4067
80,3618.3508
81,2991.179
82,3869.8206
83,3940.606
84,3561.5417
85,2210.3918
86,3520.5876
87,2792.893
88,1965.002
89,558.0034
90,350.7179
91,147.546
92,5.6287074
93,1.038747
94,0.9813352
95,0.9813352
96,0.983226
97,1.3291577
98,82.70776
99,292.67273
100,594.8217
101,1317.2534
102,2645.686
103,3854.319
104,4279.144
105,4593.103
106,4593.262
107,4484.202
108,4709.843
109,4131.216
110,3480.7715
111,2901.8733
112,2065.2673
113,1036.612
114,471.43677
115,193.2497
116,13.645263
117,1.0614262
118,0.983226
119,0.9813352
120,0.983226
121,1.6001452
122,82.57855
123,272.7111
124,731.16016
125,1656.3014
126,2461.3972
127,3886.9688
128,4004.7927
129,3576.3499
130,3210.9536
131,1806.6198
132,2906.5933
133,3332.1594
134,3481.404
135,2261.1272
