id,prediction
0,0.0
1,0.0
2,0.0
3,0.0
4,36.611538
5,707.4118
6,1402.2048
7,2043.7653
8,2564.1934
9,2915.9724
10,3078.046
11,3046.681
12,2840.0457
13,2491.146
14,2019.0028
15,1441.1074
16,805.34485
17,154.36288
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,136.59328
28,744.38354
29,1232.11
30,1702.7706
31,2604.3176
32,3377.1145
33,3956.691
34,4304.966
35,4407.7803
36,4271.721
37,3915.1733
38,3365.2224
39,2652.4998
40,1822.8818
41,936.5568
42,29.532076
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,882.2758
53,1954.4362
54,2941.892
55,3743.4915
56,4257.1284
57,4396.2915
58,4111.129
59,3417.8071
60,2939.115
61,3052.3809
62,2828.3638
63,2324.387
64,1629.2301
65,832.5211
66,4.8913393
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,305.4955
77,1234.0509
78,2143.8113
79,2958.5352
80,3605.2622
81,4031.3193
82,4221.3335
83,4184.5474
84,3936.1912
85,3510.8203
86,2944.1504
87,2256.9321
88,1504.461
89,810.72656
90,347.14905
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,521.6006
101,1631.2246
102,2716.8826
103,3713.0652
104,4555.5083
105,5169.938
106,5518.0996
107,5579.408
108,5339.745
109,4817.0845
110,4059.4502
111,3126.4702
112,2096.5493
113,1099.1932
114,216.06078
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,118.82449
124,891.7042
125,1746.8146
126,2597.9417
127,3347.983
128,3921.9524
129,4298.4277
130,4460.592
131,4407.9463
132,4150.083
133,3705.2278
134,3097.3374
135,2367.1758
136,1559.0663
137,742.9778
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,527.4338
148,1193.0149
149,1717.4636
150,1497.4835
151,2653.0085
152,3612.1758
153,4283.586
154,4630.0107
155,4664.5923
156,4415.171
157,3925.2837
158,3246.4294
159,2435.0947
160,1564.8444
161,694.7167
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,366.58588
178,860.3285
179,1310.684
180,2061.9314
181,2066.2366
182,1884.8275
183,1539.5834
184,1070.3977
185,526.42957
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,447.67157
198,1054.2472
199,1609.3672
200,2046.295
201,2377.8362
202,2562.6226
203,2562.676
204,2417.656
205,2119.759
206,1690.192
207,1188.0531
208,736.3505
209,432.72516
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,87.25567
223,655.6129
224,1151.2379
225,1510.8872
226,1707.948
227,1739.3557
228,1624.7052
229,1394.1038
230,1079.4169
231,709.1935
232,315.80856
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,259.43506
247,639.69037
248,931.38837
249,1130.8126
250,1325.3643
251,1531.4597
252,1712.3895
253,1805.3224
254,1776.7764
255,1616.0302
256,1320.778
257,909.98987
258,442.50272
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,411.60458
268,964.894
269,1455.2772
270,895.412
271,1375.5342
272,1798.8939
273,2117.3828
274,2297.996
275,2337.9414
276,2224.255
277,1958.0814
278,1563.2563
279,1069.6161
280,510.26675
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,382.1621
294,1045.7765
295,1646.5211
296,2130.78
297,2454.0376
298,2571.608
299,2460.213
300,1758.8252
301,1649.1151
302,1420.9392
303,1087.0348
304,672.66223
305,212.20592
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,24.18309
317,602.4885
318,1161.0243
319,1657.4796
320,2047.6503
321,2288.809
322,2359.2363
323,2262.1626
324,2028.788
325,1712.278
326,1365.3375
327,1045.4979
328,796.74817
329,644.79175
330,445.77368
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,192.1154
343,637.5746
344,1027.4916
345,1333.3077
346,1526.7411
347,1602.5376
348,1562.4728
349,1414.581
350,1178.4032
351,869.3498
352,516.3678
353,156.4076
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,31.16005
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,342.72162
367,862.99066
368,1340.4496
369,1720.2252
370,1962.1023
371,2049.038
372,1987.3273
373,1785.8225
374,1478.5183
375,1099.6077
376,669.48596
377,207.58218
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,413.2035
389,1025.937
390,405.6249
391,591.21204
392,838.57385
393,1101.4414
394,1338.3351
395,1509.6044
396,1590.5051
397,1552.6959
398,1398.1726
399,1141.5288
400,803.89764
401,396.556
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,584.6892
412,1499.2694
413,2441.26
414,3327.6455
415,4040.994
416,4472.6494
417,4532.936
418,4172.1562
419,3401.6748
420,3629.1228
421,3914.525
422,3784.2375
423,3324.2056
424,2637.8694
425,1820.5084
426,956.0062
427,114.99912
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,555.99854
437,1376.8678
438,2152.2441
439,2821.7844
440,3315.1768
441,3586.7466
442,3609.1716
443,3397.73
444,3012.0056
445,2536.2825
446,2042.2523
447,1569.552
448,1149.7693
449,809.60016
450,590.0345
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,65.09828
461,1050.9341
462,2085.9136
463,3083.7437
464,3963.2068
465,4665.8
466,5139.4194
467,5333.439
468,5223.7393
469,4828.4863
470,4203.307
471,3420.5828
472,2557.6096
473,1688.7318
474,880.2917
475,184.29712
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,52.220642
484,928.27344
485,1915.3297
486,2935.7808
487,3903.7712
488,4732.455
489,5344.038
490,5681.365
491,5716.7617
492,5455.2183
493,4925.4663
494,4184.288
495,3300.5398
