id,prediction
0,-0.011089841
1,-0.010529717
2,0.15342356
3,70.12546
4,309.47366
5,1117.8021
6,1677.1871
7,2512.3013
8,2826.7
9,3486.7163
10,3802.8562
11,3727.7998
12,2992.5557
13,2620.68
14,2620.7974
15,1625.9441
16,1411.2188
17,613.36487
18,224.19838
19,14.32545
20,-0.027789548
21,0.0020066341
22,0.0042626853
23,0.010686589
24,0.0011531798
25,0.03818269
26,1.0664446
27,193.81082
28,623.0477
29,1512.872
30,2148.1829
31,2696.5283
32,3564.4946
33,4097.3564
34,3936.372
35,3944.4612
36,3731.379
37,3427.2488
38,3594.2175
39,2635.8525
40,1812.3887
41,739.4406
42,380.78662
43,91.67891
44,0.18907514
45,0.03558597
46,0.019137237
47,0.010255111
48,0.008701534
49,0.19185893
50,26.161253
51,240.84119
52,684.3062
53,1673.4814
54,2901.9094
55,3332.6404
56,4130.4614
57,4374.5317
58,4354.8306
59,4597.2173
60,4372.029
61,4029.9902
62,3325.5996
63,2182.1587
64,1392.9009
65,720.7046
66,362.66135
67,151.29338
68,0.80269027
69,-0.009931509
70,-0.014735722
71,-0.003454902
72,-0.001707049
73,-0.022942303
74,7.180256
75,147.19174
76,430.89395
77,1019.6549
78,2236.729
79,2914.7947
80,3386.0063
81,3952.6157
82,3970.3882
83,3876.1165
84,3343.9138
85,2962.2231
86,3647.1965
87,2944.6528
88,2543.1545
89,914.7882
90,294.1593
91,108.08644
92,2.3426304
93,0.009568402
94,-0.00080243323
95,-0.004836271
96,-0.020537179
97,0.046520106
98,39.02324
99,252.05927
100,520.5163
101,1373.1934
102,2663.309
103,2916.4802
104,3958.3096
105,3917.3767
106,4191.938
107,4452.5713
108,4035.0757
109,3347.792
110,3089.237
111,2638.5522
112,2039.1002
113,1075.8242
114,441.77634
115,189.68953
116,16.600088
117,-0.026200006
118,-0.02557433
119,-0.025439344
120,0.005157373
121,0.60696244
122,63.623253
123,254.31561
124,792.4955
125,1676.7631
126,2390.0037
127,3155.959
128,3987.1106
129,3593.2234
130,3608.1477
131,3562.5671
132,3344.185
133,3485.5955
134,3084.555
135,2571.478
136,1572.906
137,818.1652
138,432.67676
139,189.32036
140,16.25416
141,0.065311484
142,0.007806334
143,-0.0009136792
144,0.01100785
145,0.75934887
146,68.70322
147,264.62045
148,750.64734
149,1576.5863
150,2650.8323
151,3342.364
152,3844.7888
153,4043.9768
154,3902.3945
155,4015.5005
156,3729.3506
157,3181.2107
158,2915.7986
159,2268.433
160,1448.1401
161,894.958
162,494.97183
163,203.25015
164,7.547491
165,-0.08287664
166,0.003914847
167,-0.004358066
168,-0.00016568718
169,0.25893766
170,6.2453423
171,89.44493
172,150.40012
173,207.77141
174,293.08334
175,409.06372
176,525.2135
177,712.57306
178,811.36
179,1211.0369
180,1997.6273
181,2412.0154
182,2131.2341
183,2245.2195
184,1424.641
185,755.1355
186,289.30658
187,102.11818
188,6.2166114
189,0.040253542
190,0.007583619
191,-0.0020185574
192,0.037181206
193,0.5804906
194,51.97929
195,202.37102
196,375.96945
197,720.6182
198,1416.7527
199,2573.4216
200,1786.3821
201,2428.7988
202,3210.4634
203,2363.7913
204,2683.1763
205,3164.379
206,2802.4185
207,1364.1881
208,684.6242
209,307.91617
210,197.87964
211,48.615417
212,1.7436867
213,0.016992757
214,0.009739073
215,0.005524341
216,-0.001073261
217,0.625139
218,7.7799425
219,121.31021
220,212.04666
221,316.48038
222,724.4014
223,1304.191
224,2295.7583
225,1685.2052
226,1374.5203
227,1602.0563
228,1276.5634
229,1298.82
230,997.3949
231,764.0507
232,494.95905
233,358.23334
234,258.92902
235,64.28034
236,5.6565924
237,0.16861041
238,-0.025646117
239,-0.0017920153
240,0.016825952
241,0.83465827
242,10.23535
243,134.79309
244,403.1643
245,639.6886
246,1433.6877
247,2501.2305
248,2905.0867
249,1215.0626
250,1181.7164
251,1362.0559
252,1826.2906
253,1997.8713
254,1780.2832
255,1792.0092
256,1405.9048
257,767.1308
258,481.73975
259,202.84773
260,33.445618
261,0.28147817
262,0.03583809
263,0.028570393
264,0.025252396
265,1.3452623
266,60.671116
267,167.87761
268,389.44238
269,722.248
270,1333.6337
271,1632.3228
272,2171.7795
273,2247.2854
274,2269.3706
275,2153.6252
276,2237.1792
277,1708.4758
278,1545.9092
279,1241.8793
280,808.157
281,340.3833
282,158.10925
283,41.78423
284,6.454532
285,0.1824296
286,-0.03215066
287,-0.036315996
288,-0.03544665
289,0.7404599
290,66.451614
291,191.18182
292,497.93283
