id,prediction
0,0.0
1,0.0
2,0.0
3,0.0
4,321.5627
5,1091.7886
6,1837.0234
7,2447.6748
8,2853.1995
9,3041.6782
10,3043.6624
11,2893.5952
12,2643.1042
13,2332.9165
14,1919.5973
15,1356.9602
16,711.8588
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,74.86058
29,824.7532
30,1766.3608
31,2671.7837
32,3430.5393
33,3951.8413
34,4218.1475
35,4247.28
36,4081.8472
37,3746.3816
38,3257.892
39,2607.2021
40,1768.3407
41,791.9976
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,877.9397
53,2099.082
54,3193.9514
55,4033.9739
56,4518.475
57,4573.8193
58,4129.241
59,3144.0298
60,3112.394
61,3199.3157
62,2854.4595
63,2184.872
64,1394.4907
65,576.1013
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,521.3386
77,1712.4338
78,2783.6409
79,3606.922
80,4087.0723
81,4201.1665
82,4059.0159
83,3775.1829
84,3368.3926
85,2917.2969
86,2445.124
87,1873.6907
88,1164.3595
89,406.80823
90,111.48027
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,849.5933
101,2034.5663
102,3142.1636
103,4068.2974
104,4792.402
105,5257.557
106,5462.8623
107,5403.63
108,5080.7725
109,4481.75
110,3680.766
111,2747.4487
112,1743.2502
113,760.5533
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,623.6009
124,1498.1011
125,2414.939
126,3235.0408
127,3829.859
128,4146.0693
129,4254.3516
130,4213.689
131,4072.7083
132,3850.064
133,3545.9824
134,3075.8357
135,2360.9146
136,1510.8063
137,656.21246
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,155.56271
148,1038.5586
149,1729.0172
150,2302.277
151,3400.5933
152,4185.082
153,4592.361
154,4629.271
155,4411.512
156,3988.9292
157,3416.682
158,2718.576
159,1877.5184
160,997.4907
161,165.32445
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,215.20078
178,581.0268
179,950.481
180,1944.2461
181,2000.4103
182,1826.0388
183,1469.1273
184,950.7522
185,335.41843
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,534.31177
198,1232.0319
199,1827.1307
200,2184.8464
201,2458.258
202,2577.9714
203,2484.5225
204,2330.009
205,2018.6449
206,1538.5391
207,887.6754
208,263.2585
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,345.5125
223,902.4185
224,1330.3824
225,1589.0791
226,1690.8071
227,1649.7411
228,1490.4047
229,1236.1327
230,926.18713
231,546.48737
232,112.709694
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,251.66432
246,774.798
247,1215.8182
248,1436.4281
249,1423.7667
250,1457.804
251,1574.9344
252,1739.3922
253,1808.1422
254,1761.1361
255,1606.915
256,1317.9244
257,842.8397
258,244.12401
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,237.88385
269,836.13007
270,1065.6741
271,1560.6992
272,1948.5344
273,2190.1873
274,2276.0798
275,2251.8982
276,2106.311
277,1832.2439
278,1455.1454
279,990.55597
280,443.60614
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,355.9389
294,1064.6887
295,1605.5548
296,1978.779
297,2203.949
298,2230.6663
299,2011.9205
300,1451.1265
301,1400.7345
302,1221.2142
303,932.14703
304,560.89404
305,126.81986
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,79.19507
317,825.8765
318,1472.8081
319,1980.3097
320,2338.3406
321,2504.5178
322,2492.987
323,2323.422
324,2027.9037
325,1652.3682
326,1220.9061
327,773.76556
328,351.4429
329,0.0
330,133.29488
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,512.26385
343,929.954
344,1249.923
345,1475.2461
346,1585.5282
347,1596.5435
348,1506.7677
349,1325.5791
350,1070.7975
351,737.3495
352,336.22275
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,334.1378
366,843.8096
367,1312.1633
368,1691.9164
369,1959.4138
370,2090.8481
371,2085.5098
372,1960.8812
373,1713.479
374,1372.8062
375,962.44147
376,493.6078
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,465.90125
390,430.11185
391,758.67236
392,1071.6611
393,1330.2295
394,1525.95
395,1643.915
396,1676.5984
397,1603.0049
398,1423.4398
399,1145.9292
400,792.33813
401,365.2051
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,492.22626
412,1656.0706
413,2759.3774
414,3694.1797
415,4371.5806
416,4727.0854
417,4712.9434
418,4297.6797
419,3384.2856
420,3894.6272
421,4092.9912
422,3719.3225
423,3007.9817
424,2135.5571
425,1198.7235
426,261.11588
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,640.4062
437,1609.3594
438,2417.63
439,3045.0286
440,3441.6025
441,3604.1897
442,3455.4246
443,3018.734
444,2431.829
445,1850.544
446,1329.983
447,846.7454
448,412.32
449,12.962378
450,426.4884
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,304.38013
461,1360.5161
462,2455.6606
463,3394.1653
464,4098.884
465,4640.8833
466,5051.3867
467,5216.488
468,5046.7764
469,4551.298
470,3822.0813
471,2954.814
472,2019.0746
473,1078.2482
474,196.87143
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,756.57574
484,1730.8555
485,2753.7275
486,3719.1003
487,4545.8584
488,5178.79
489,5583.206
490,5733.42
491,5610.7046
492,5218.8564
493,4580.6084
494,3765.0312
495,2857.7422
496,1918.8911
497,986.35846
