id,prediction
0,0.0
1,0.0
2,0.0
3,0.0
4,492.72385
5,1123.0931
6,1784.9409
7,2379.903
8,2826.391
9,3080.0088
10,3136.7754
11,3017.5105
12,2755.5212
13,2407.1526
14,1962.8326
15,1401.7041
16,786.0351
17,145.8032
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,649.75586
29,1222.9031
30,2222.0452
31,3105.087
32,3855.9407
33,4369.8687
34,4600.2705
35,4548.372
36,4251.575
37,3753.917
38,3105.1074
39,2343.0781
40,1525.0986
41,722.4256
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,794.5289
53,1893.8275
54,2985.5273
55,3919.6943
56,4537.1035
57,4719.795
58,4415.826
59,3664.4946
60,3266.7783
61,3187.202
62,2775.1511
63,2156.1978
64,1473.3204
65,808.2496
66,180.96597
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,624.44165
77,1500.0569
78,2387.2515
79,3158.7898
80,3702.081
81,3958.5056
82,3970.6997
83,3818.2024
84,3519.7708
85,3136.7805
86,2694.873
87,2149.115
88,1515.3448
89,898.82434
90,29.273048
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,280.23984
100,1077.688
101,1991.6338
102,2917.391
103,3762.8582
104,4452.74
105,4895.188
106,5088.4766
107,5025.772
108,4692.407
109,4115.988
110,3374.1343
111,2538.2297
112,1662.3522
113,851.1319
114,146.20699
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,134.12984
123,665.96234
124,1341.4146
125,2101.4583
126,2858.3157
127,3480.349
128,3890.3342
129,4109.316
130,4163.779
131,4067.5786
132,3822.6768
133,3431.14
134,2889.486
135,2215.6016
136,1470.4147
137,746.0134
138,73.01617
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,462.68854
148,1205.379
149,1837.4993
150,2303.6677
151,3195.107
152,3859.861
153,4225.68
154,4301.2446
155,4157.678
156,3829.0112
157,3348.7349
158,2752.171
159,2065.6028
160,1363.0771
161,695.13074
162,72.62356
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,367.8482
179,974.7833
180,2044.7218
181,2103.5554
182,1940.5491
183,1629.8405
184,1215.9839
185,751.80786
186,296.53583
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,459.38492
197,968.9487
198,1489.9734
199,1942.7589
200,2214.5205
201,2464.145
202,2565.966
203,2464.624
204,2336.5886
205,2036.9642
206,1576.7506
207,1008.1922
208,550.0618
209,315.09866
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,397.95688
223,956.81024
224,1397.3098
225,1645.2122
226,1719.5912
227,1641.5377
228,1451.0526
229,1184.6302
230,880.8753
231,539.253
232,178.76306
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,293.96902
245,664.3092
246,994.9614
247,1230.1729
248,1280.7192
249,1179.1672
250,1230.4441
251,1417.5863
252,1648.7001
253,1779.9335
254,1790.7205
255,1690.2136
256,1452.7465
257,1068.6694
258,615.50964
259,142.55273
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,164.0251
268,680.0029
269,1158.9722
270,1304.9874
271,1743.14
272,2102.3054
273,2344.5735
274,2450.0083
275,2449.8398
276,2308.2031
277,2029.315
278,1651.5488
279,1197.702
280,686.6788
281,158.66347
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,157.07742
293,740.6208
294,1315.2206
295,1775.995
296,2103.6763
297,2305.728
298,2332.606
299,2148.1892
300,1591.0103
301,1569.7115
302,1435.5426
303,1199.0663
304,890.4096
305,550.0271
306,183.31061
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,39.148926
316,564.3034
317,1091.1351
318,1577.9525
319,1987.4543
320,2284.5679
321,2407.5376
322,2353.0408
323,2142.5403
324,1829.9324
325,1491.4358
326,1163.1841
327,894.5642
328,705.973
329,585.75964
330,47.424007
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,33.18461
341,454.03128
342,828.54474
343,1149.7312
344,1407.2545
345,1587.5106
346,1666.4878
347,1665.887
348,1590.6696
349,1443.288
350,1245.7848
351,988.4734
352,690.8884
353,374.13437
354,68.8354
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,58.769928
365,443.7526
366,856.6871
367,1273.6368
368,1634.0754
369,1894.4836
370,2029.7644
371,2039.7341
372,1950.162
373,1755.2007
374,1505.0281
375,1226.1357
376,906.0493
377,539.1335
378,113.59108
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,47.915802
389,614.2299
390,686.42224
391,954.73175
392,1246.1143
393,1518.9989
394,1738.4036
395,1869.1315
396,1905.0444
397,1812.2769
398,1624.24
399,1378.3027
400,1102.3448
401,784.1465
402,422.8123
403,26.224295
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,655.5434
412,1501.397
413,2405.692
414,3282.0637
415,3983.7205
416,4388.513
417,4412.759
418,4033.3845
419,3218.464
420,4264.5493
421,4217.9478
422,3717.4836
423,2978.0396
424,2155.3774
425,1342.5367
426,596.9857
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,178.20796
436,905.11176
437,1676.4569
438,2395.1758
439,3007.5042
440,3424.553
441,3601.603
442,3478.9639
443,3103.8955
444,2613.116
445,2157.6133
446,1796.3048
447,1480.8074
448,1201.0076
449,912.97736
450,335.4562
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,18.198011
460,629.85785
461,1354.93
462,2179.4146
463,2974.4902
464,3656.3718
465,4224.188
466,4655.3
467,4845.2754
468,4720.2417
469,4308.713
470,3699.6816
471,2977.1602
472,2208.093
473,1453.63
474,765.4138
475,176.16154
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,169.26428
483,709.3018
484,1410.5737
485,2232.7302
486,3105.698
487,3941.0652
488,4644.5635
489,5132.1465
490,5345.013
491,5261.7104
492,4904.1914
