id,prediction
0,232.16707
1,0.0
2,0.0
3,0.0
4,400.6874
5,980.58997
6,1711.7356
7,2481.9119
8,3079.5798
9,3374.3782
10,3374.0652
11,3130.8057
12,2693.493
13,2255.6033
14,1926.5591
15,1507.0991
16,1059.169
17,645.35284
18,209.13597
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,489.7101
29,1423.3447
30,1223.3531
31,2104.332
32,2877.1477
33,3393.9192
34,3600.1316
35,3526.0154
36,3290.5227
37,2963.009
38,2638.1492
39,2350.3938
40,2022.2572
41,1474.2142
42,834.2303
43,159.24974
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,835.36957
53,1789.712
54,2708.7034
55,3509.3728
56,4112.78
57,4473.4614
58,4511.989
59,4136.4326
60,1765.5983
61,2691.407
62,2900.8965
63,2413.2488
64,1627.7228
65,927.3716
66,353.23868
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,230.77632
77,1211.5189
78,2333.3257
79,3367.6665
80,4032.009
81,4133.4253
82,3869.8982
83,3536.0823
84,3073.1274
85,2587.458
86,2285.9104
87,2068.3423
88,1626.1779
89,910.53613
90,274.59763
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,742.73096
101,1619.611
102,2484.3142
103,3189.4111
104,3799.3032
105,4081.694
106,4152.7485
107,4117.632
108,4015.8093
109,3706.3374
110,3226.463
111,2666.8281
112,1864.3275
113,1022.9366
114,280.86484
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,267.37408
121,45.92228
122,175.26219
123,566.63776
124,1152.9945
125,1886.8275
126,2787.1475
127,3500.8525
128,3740.7761
129,3655.1174
130,3430.5845
131,3159.7485
132,2866.8418
133,2648.8792
134,2533.7805
135,2235.8723
136,1625.2906
137,959.33856
138,398.0842
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,218.1986
148,1062.679
149,1933.6655
150,1624.2777
151,2931.4478
152,3955.0237
153,4435.0337
154,4291.9697
155,3891.5334
156,3420.5754
157,2977.8525
158,2605.821
159,2055.4358
160,1386.7799
161,747.1042
162,163.73889
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,63.4434
180,1018.39734
181,1530.0245
182,1636.647
183,1452.6025
184,1065.0724
185,541.6232
186,6.4507403
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,312.38773
197,759.4066
198,1337.1862
199,2066.339
200,2250.7039
201,2478.209
202,2748.6018
203,2470.5483
204,2372.8425
205,2327.486
206,2123.5198
207,1352.7719
208,345.27036
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,175.02087
223,843.306
224,1542.0009
225,1980.7664
226,2081.6052
227,1927.0369
228,1603.2035
229,1174.9708
230,752.92065
231,356.7701
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,195.28476
241,0.0
242,0.0
243,0.0
244,172.48492
245,618.6101
246,1227.5286
247,2003.6385
248,2490.9119
249,1936.7764
250,1210.0332
251,777.064
252,825.61975
253,993.3075
254,1035.9792
255,1026.5791
256,1009.22345
257,843.38806
258,529.3056
259,145.84218
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,281.58475
269,828.6901
270,1082.2814
271,1755.2094
272,2247.1445
273,2514.329
274,2473.272
275,2364.3767
276,2215.5007
277,1932.2802
278,1570.9413
279,1189.0352
280,743.2364
281,259.5065
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,242.5335
293,795.9186
294,1436.9607
295,1954.1187
296,2246.5667
297,2459.379
298,2619.0151
299,2586.8572
300,1042.2437
301,1350.1467
302,1344.2169
303,1128.8203
304,771.4879
305,395.6581
306,24.744747
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,483.0727
317,1137.2188
318,1714.9065
319,2205.1384
320,2659.6594
321,2958.8096
322,3035.772
